Heating DB 99.6% - EPW,Heating DB 99% - EPW,Cooling DB 0.4% - EPW,Cooling DB 1% - EPW
-25.4,-19.482,23.29279999999999,22.1
-7.7,-7.0,22.5,21.5
-8.0,-6.840999999999999,22.3,21.3
-7.7,-7.0,22.5,21.5
-8.0,-6.4,21.2,20.3
-9.5,-8.041,21.196399999999993,20.2
-9.5,-8.041,21.196399999999993,20.2
-25.3,-22.341,23.496399999999994,22.6
-25.9964,-23.7,24.1,22.9
-25.3,-22.341,23.496399999999994,22.6
-20.1964,-18.5,24.3,23.1
-22.4,-19.4,25.3,23.340999999999987
-20.1964,-18.5,24.3,23.1
-26.3,-23.8,24.5,22.8
-26.3,-21.1,23.7,22.7
-26.3,-21.1,23.7,22.7
-28.7,-25.741,23.7,21.940999999999985
-30.1928,-25.8,25.4,23.440999999999985
-30.1928,-25.8,25.4,23.440999999999985
-34.6,-28.941,19.8,17.7
-34.6,-30.9,21.096399999999996,18.740999999999985
-34.6,-30.5,17.996399999999994,16.3
-22.296400000000002,-19.2,24.5,21.940999999999985
-23.685599999999997,-20.5,24.9,23.0
-23.685599999999997,-20.5,24.9,23.0
-29.3,-27.641000000000002,24.396399999999993,22.7
-28.7,-26.8,23.9,21.7
-28.7,-26.8,23.9,21.7
-27.9964,-26.1,22.0,20.5
-35.192800000000005,-32.0,23.096399999999996,21.1
-32.696400000000004,-29.7,24.0,22.1
-32.5964,-30.0,23.392799999999987,21.2
-33.692800000000005,-29.241,23.0,21.5
-30.8964,-28.0,23.7,21.3
-33.0,-28.0,22.0,21.0
-28.0,-25.882,20.0,19.0
-37.0,-34.0,22.0,21.0
-30.8964,-27.9,25.4,23.2
-31.4,-29.541,23.5,21.5
-31.4,-29.541,23.5,21.5
-28.2,-25.7,24.3,22.9
-28.1928,-25.641000000000002,24.1,23.0
-28.1928,-25.641000000000002,24.1,23.0
-30.0,-26.941,22.4,21.1
-27.796400000000002,-25.8,23.9,22.1
-27.796400000000002,-25.8,23.9,22.1
-26.2928,-22.9,23.3,21.7
-26.2928,-22.9,23.3,21.7
-25.8964,-23.4,22.5,21.2
-28.392799999999998,-26.541,23.5,21.5
-28.392799999999998,-26.541,23.5,21.5
-26.8,-24.7,24.196399999999993,22.3
-29.4,-27.441,21.99279999999999,20.2
-29.5,-25.841,23.0,20.7
-29.5,-25.841,23.0,20.7
-19.3,-17.4,21.2,19.2
-19.4964,-18.4,20.7,19.140999999999988
-19.4964,-18.4,20.7,19.140999999999988
-19.4,-18.1,23.3,21.140999999999988
-23.9,-20.0,25.192799999999988,22.640999999999988
-19.4,-18.1,23.3,21.140999999999988
-20.8,-18.441,22.296399999999995,20.7
-20.8,-18.441,22.296399999999995,20.7
-24.796400000000002,-21.7,22.996399999999994,21.4
-17.6,-16.3,17.996399999999994,16.640999999999988
-17.6,-16.6,18.796399999999995,17.6
-17.6,-16.6,18.796399999999995,17.6
-16.9,-15.5,19.7,18.5
-18.7856,-17.341,20.7,19.5
-18.7856,-17.341,20.7,19.5
-36.0,-35.0,22.6,20.4
-33.1,-28.8,22.896399999999993,21.0
-30.7928,-27.822999999999997,21.196399999999993,19.7
-21.4964,-18.7,22.2,20.7
-18.4964,-17.2,20.696399999999993,19.4
-21.4964,-18.7,22.2,20.7
-28.7,-25.4,21.296399999999995,20.0
-29.3964,-26.4,22.3,20.4
-28.7,-25.4,21.296399999999995,20.0
-31.7,-28.3,24.8,22.3
-31.4,-29.5,22.5,20.7
-31.4,-29.5,22.5,20.7
-16.3,-14.1,24.2,23.0
-18.682,-14.0,24.7,23.040999999999986
-18.682,-14.0,24.7,23.040999999999986
-18.096400000000003,-16.141000000000002,27.5,25.5
-17.7,-15.2,25.1,23.8
-17.7,-15.2,25.1,23.8
-17.8,-15.8,26.996399999999994,25.840999999999987
-19.0928,-14.241,25.296399999999995,23.9
-17.8,-15.8,26.996399999999994,25.840999999999987
-19.096400000000003,-16.4,24.0,23.140999999999988
-19.096400000000003,-16.4,24.0,23.140999999999988
-18.9964,-15.781999999999998,25.0,23.9
-23.1,-19.382,25.7,24.2
-23.1,-19.382,24.0,23.0
-23.1,-19.382,24.0,23.0
-17.9,-16.1,24.5,23.3
-17.9,-15.4,24.796399999999995,23.7
-17.9,-15.4,24.796399999999995,23.7
-18.2,-17.3,22.9,21.440999999999985
-18.5,-17.7,23.5,22.5
-18.5,-17.7,23.5,22.5
-33.692800000000005,-31.041,22.296399999999995,21.2
-32.7964,-29.141000000000002,23.2,21.7
-32.7964,-29.141000000000002,23.2,21.7
-30.6,-26.3,24.696399999999993,22.540999999999986
-32.0,-30.9,22.3,21.0
-28.1964,-26.141000000000002,25.796399999999995,24.240999999999985
-27.7892,-23.3,23.696399999999993,22.0
-30.7,-28.7,24.0,22.5
-28.9,-26.4,24.2,23.0
-22.5928,-21.1,23.2,21.6
-25.0,-23.341,22.8,21.5
-21.0,-19.3,23.3,22.2
-24.0,-22.5,25.296399999999995,23.640999999999988
-26.1964,-22.4,24.5,22.8
-26.1964,-22.4,24.5,22.8
-29.9,-26.741,23.696399999999993,22.2
-30.3964,-28.141000000000002,25.296399999999995,23.1
-33.2964,-30.0,22.6,21.7
-33.9,-29.482,24.196399999999993,22.0
-33.9,-29.482,24.196399999999993,22.0
-29.9964,-26.9,23.496399999999994,21.6
-20.4,-18.9,22.296399999999995,20.5
-22.8964,-20.7,22.496399999999994,20.5
-22.4,-19.941,22.496399999999994,20.5
-17.1,-15.041,18.7,17.8
-14.5,-11.941,19.3,18.140999999999988
-14.7,-13.2,19.1,18.0
-25.0,-23.0,23.9,22.3
-22.7928,-21.082,22.0,21.1
-27.6,-24.182000000000002,24.0,22.3
-28.1964,-23.941,24.296399999999995,22.7
-27.9964,-25.241,24.196399999999993,22.540999999999986
-26.6964,-25.1,23.6,22.7
-18.296400000000002,-17.3,19.996399999999994,18.6
-21.6,-18.0,21.4,19.8
-18.296400000000002,-17.3,19.996399999999994,18.6
-28.3964,-26.3,22.096399999999996,21.2
-27.096400000000003,-25.882,24.096399999999996,22.040999999999986
-26.6928,-25.0,22.8,21.7
-19.0,-14.741,20.7,19.6
-18.9,-15.341000000000001,23.996399999999994,22.5
-18.9,-15.341000000000001,23.996399999999994,22.5
-19.096400000000003,-14.781999999999998,22.2,21.0
-19.096400000000003,-16.5,22.3,19.740999999999985
-19.796400000000002,-15.7,22.2,21.0
-22.2,-19.9,22.8,21.3
-23.8964,-21.7,22.3,20.9
-20.9964,-18.6,23.2,20.940999999999985
-23.296400000000002,-22.141000000000002,24.3,23.0
-23.0,-19.0,23.0,22.0
-24.5928,-21.8,24.0,23.0
-20.3964,-19.1,22.892799999999987,20.6
-20.9,-19.2,24.2,22.381999999999973
-20.9,-19.2,24.2,22.381999999999973
-32.0,-29.0,22.996399999999994,21.1
-26.296400000000002,-23.941,22.196399999999993,20.4
-26.4964,-24.541,22.2,21.1
-24.3,-22.5,22.4,21.2
-29.6964,-27.041,27.0,25.3
-26.0,-22.441,24.1,22.840999999999987
-27.096400000000003,-23.9,24.296399999999995,22.640999999999988
-22.0,-20.6,22.0,20.3
-21.8,-19.0,24.489199999999983,23.0
-19.096400000000003,-17.0,25.0,22.7
-27.3,-22.3,25.096399999999996,23.340999999999987
-28.7,-24.541,24.0,23.0
-14.196399999999999,-11.841000000000001,19.7,18.6
-12.3964,-9.9,19.7,18.6
-14.5964,-12.9,19.2,18.1
-11.2,-10.141,19.9,18.8
-9.7964,-8.1,20.0,19.2
-16.3,-13.441,19.8,19.0
-25.0,-22.0,24.0,23.0
-18.0,-15.081999999999999,24.0,23.0
-21.7,-18.0,24.0,22.2
-20.0,-18.0,25.8,24.0
-19.9,-17.3,25.3,23.8
-26.7,-21.241,24.4,22.8
-18.5,-17.2,23.7,22.8
-20.3,-18.8,25.7,24.4
-21.0,-18.8,24.3,22.7
-19.1,-17.3,24.0,22.940999999999985
-18.5,-16.941,24.196399999999993,22.9
-26.296400000000002,-23.9,25.7,24.140999999999988
-18.385599999999997,-10.7,25.4,24.0
-16.796400000000002,-15.1,23.8,22.6
-23.0,-21.141000000000002,25.3,24.2
-13.0964,-11.3,21.1,20.2
-23.096400000000003,-20.8,20.9,19.5
-23.096400000000003,-20.8,20.8,19.7
-19.3,-18.0,20.4,19.2
-23.1964,-20.641000000000002,23.9,22.840999999999987
-27.3892,-21.441,25.192799999999988,23.2
-22.8964,-20.441,23.6,22.4
-19.0,-17.0,26.0,24.0
-19.0,-17.0,25.0,24.0
-19.0,-17.0,26.0,25.0
-25.7928,-20.764,24.2,23.2
-25.0,-22.7,24.7,23.1
-25.296400000000002,-20.0,23.489199999999983,22.2
-20.7,-18.941,23.0,22.0
-21.596400000000003,-19.3,24.396399999999993,23.0
-25.4,-22.841,25.2,23.9
-18.6964,-13.541,25.096399999999996,23.5
-19.2,-16.441,25.2,23.940999999999985
-19.2,-16.441,25.2,23.940999999999985
-27.096400000000003,-21.8,24.2,23.0
-23.4964,-20.582,24.296399999999995,23.1
-25.392799999999998,-20.122999999999998,23.796399999999995,22.140999999999988
-19.096400000000003,-15.7,24.2,23.0
-17.8,-16.5,25.596399999999996,24.0
-19.9964,-17.0,25.3,23.6
-17.6964,-14.741,23.5,22.5
-16.0,-14.5,23.696399999999993,22.7
-15.0,-13.141,23.596399999999996,22.440999999999985
-17.4,-15.2,25.0,24.0
-20.096400000000003,-18.0,24.496399999999994,23.1
-21.8784,-15.4,24.8,23.540999999999986
-19.7928,-17.122999999999998,26.296399999999995,24.3
-19.9964,-17.0,24.7,23.540999999999986
-21.9892,-20.0,25.0,23.7
-19.096400000000003,-17.0,25.0,24.0
-21.6964,-19.0,24.5,23.6
-23.6964,-18.9,25.0,23.6
-22.5928,-20.2,24.1,23.1
-21.0,-18.1,24.296399999999995,23.040999999999986
-19.0,-16.9,24.4,23.2
-9.3964,-8.2,22.196399999999993,20.8
-8.5,-7.2,22.4,21.2
-8.5,-7.2,22.4,21.2
-16.0,-14.0,25.0,23.0
-17.0,-15.0,23.589199999999984,22.0
-18.0,-15.0,24.0,22.0
-15.7,-13.5,23.5,21.9
-15.7,-13.322999999999999,24.8,23.040999999999986
-14.7,-12.5,24.1,22.0
-18.8892,-16.2,24.6,23.6
-19.4,-16.841,24.4,23.2
-19.0,-17.3,23.9,22.9
-17.7,-15.181999999999999,21.9,20.8
-17.8964,-15.341000000000001,24.1,23.0
-18.5,-17.0,24.5,23.140999999999988
-23.2,-21.4,24.896399999999993,23.5
-15.8,-12.341000000000001,20.8,20.0
-9.7,-7.7,21.4,20.7
-10.696399999999999,-9.0,21.4,20.6
-22.3964,-19.0,24.8,23.4
-17.7,-15.5,25.396399999999993,24.1
-21.296400000000002,-16.282,25.5,24.1
-18.9964,-15.7,25.696399999999993,24.7
-21.3964,-18.241,25.0,24.0
-20.0,-18.0,24.0,23.0
-12.6,-11.0,22.096399999999996,21.4
-12.3964,-10.641,22.6,21.7
-10.7,-9.341000000000001,21.1,20.4
-11.982,-9.0,22.296399999999995,21.7
-12.0,-10.0,22.0,21.0
-11.0,-10.441,22.0,21.040999999999986
-15.6,-13.4,26.29279999999999,25.0
-19.0,-15.0,25.0,23.240999999999985
-16.0,-14.0,25.0,23.3
-16.8,-14.9,25.496399999999994,24.3
-15.0,-12.741,26.2,24.9
-16.0,-14.8,24.0,23.0
-15.782,-13.0,25.0,24.0
-21.0,-18.0,24.0,23.0
-21.392799999999998,-18.0,24.0,23.0
-15.2964,-12.4,23.3,21.940999999999985
-12.3964,-11.1,23.1,21.5
-20.4,-17.5,22.0,21.1
-12.4,-10.8,23.796399999999995,22.740999999999985
-12.7,-10.9,23.5,22.8
-12.4,-10.8,23.796399999999995,22.740999999999985
-4.8,-3.5409999999999995,20.7,20.2
-9.5964,-7.241,19.5,19.0
-2.9,-2.5,19.7,19.1
-7.3,-6.7,19.496399999999994,18.8
-4.0,-3.4,20.796399999999995,20.2
-8.9,-6.6,22.0,20.8
-10.4964,-8.141,21.596399999999996,20.9
-7.4963999999999995,-6.7,22.0,21.0
-5.1964,-4.6,21.596399999999996,20.9
-9.5,-7.8,21.8,21.140999999999988
-7.3964,-6.4,21.5,20.9
-11.0,-8.5,24.0,21.6
-13.9964,-10.6,24.696399999999993,23.0
-13.4,-9.4,22.896399999999993,21.3
-8.696399999999999,-7.7,23.096399999999996,21.9
-17.9,-12.9,26.3,24.2
-17.9,-12.9,26.3,24.2
-8.9,-7.5,21.3,20.5
-7.2,-6.7,20.6,19.940999999999985
-8.8,-7.741,20.689199999999982,19.6
-11.2964,-10.1,21.496399999999994,20.5
-8.6,-7.741,22.9,21.340999999999987
-20.0,-16.841,21.7,20.7
-11.6,-9.8,22.4,21.4
-11.696399999999999,-10.0,22.4,21.3
-17.2928,-14.7,22.4,21.4
-10.696399999999999,-9.4,22.296399999999995,20.9
-10.1,-9.041,20.1,19.6
-4.8964,-4.0,20.096399999999996,19.2
-4.8964,-4.0,20.096399999999996,19.2
-4.7,-4.0,20.0,19.1
0.6,1.2,15.1,14.1
-1.7,-0.5,16.5,15.7
-1.3,0.0,16.2,15.540999999999986
-1.5,-0.5,16.1,15.4
-1.0,-0.04099999999999966,15.0,15.0
1.0,1.0,16.0,15.0
-0.5963999999999998,0.3,15.0,15.0
-2.4,-1.5,17.8,16.5
-2.0964,-0.5409999999999997,15.796399999999995,14.9
-2.0,-1.0,15.5,14.7
0.2,0.7,15.3,14.5
-0.6,0.059000000000000344,16.796399999999995,15.5
-2.0,-0.6409999999999996,17.0,16.0
0.0,1.0,17.0,16.0
-2.0,-1.0,17.0,16.0
-0.1,0.7,15.896399999999995,14.4
0.9,1.6,15.696399999999993,14.5
1.2,2.4,14.9,14.340999999999987
-0.5963999999999998,0.5,14.7,14.3
2.2036000000000002,3.2,15.4,15.0
2.1,3.2,14.8,14.4
1.9,2.8,14.5,14.2
0.7036000000000001,1.7,15.0,14.1
1.2,2.0,13.996399999999994,13.6
0.6,1.4,14.6,14.1
2.2,2.8,14.2,13.7
-0.3,0.8590000000000004,15.6,14.7
-1.3,0.0,18.7,17.640999999999988
0.2,0.7,17.996399999999994,16.9
0.0,0.6,17.5,16.240999999999985
-0.19279999999999975,1.0,19.0,17.0
-1.0,0.0,19.0,18.0
0.0,1.0,20.0,18.0
1.0,1.7,18.796399999999995,17.7
1.2,2.1590000000000007,17.4,16.7
0.9,1.5590000000000004,18.1,17.040999999999986
2.6,3.4,16.296399999999995,15.3
0.7,1.3,17.896399999999993,17.0
-0.29639999999999983,0.45900000000000035,17.0,16.0
-1.0,0.3,16.8,16.2
-0.7,0.3,16.6,16.0
-8.4,-5.3,22.8,21.040999999999986
-5.2,-4.3,22.696399999999993,20.840999999999987
-5.1,-4.1,18.896399999999993,17.540999999999986
-0.2,0.5,20.7,19.2
-0.09639999999999987,0.7,19.696399999999993,18.3
-0.49639999999999984,0.2,19.4,18.2
1.1036000000000001,2.0,17.9,16.9
-1.8,-1.0409999999999997,20.196399999999993,18.9
-1.2,-0.4,19.8,18.3
-1.3,-0.6,20.296399999999995,18.840999999999987
-4.3,-3.8,17.1,15.5
-5.0,-4.2,15.2,13.6
-5.3964,-4.5,15.9,13.9
-7.9,-7.1,15.796399999999995,14.3
-7.1,-6.2,16.7,14.9
-8.2964,-7.7,14.4,13.0
-6.4963999999999995,-4.6,20.6,19.5
-6.2,-4.9,22.0,20.0
-7.1,-4.6,21.59279999999999,19.4
-6.796399999999999,-4.6,21.9,20.3
-7.0,-5.1,21.2,19.5
-7.1928,-4.8,20.5,18.840999999999987
0.4036000000000002,1.0,17.1,15.8
-1.0,0.0,21.696399999999993,19.640999999999988
-0.5,0.3,19.1,18.2
-4.0,-3.0,22.0,21.0
-3.9639999999999986,-2.0,20.0,19.0
-4.0,-2.7409999999999997,21.0,20.0
-3.5,-2.6,21.496399999999994,20.0
-3.1,-2.0409999999999995,19.596399999999996,18.5
-3.6964,-2.2,20.7,19.3
-9.5964,-6.6,19.6,18.8
-6.796399999999999,-4.6,22.5,21.0
-7.296399999999999,-3.6409999999999996,23.0,21.140999999999988
-9.2,-8.541,15.5,13.8
-8.7964,-7.741,15.092799999999988,12.6
-9.4,-8.8,14.9,13.540999999999986
-2.9,-1.8,21.7,20.5
-2.6,-1.4,21.796399999999995,20.1
-5.9963999999999995,-3.9,22.096399999999996,21.0
-3.5,-2.2,21.8,20.1
-2.6,-1.4,21.485599999999977,19.9
-2.7,-1.7,20.9,19.5
-6.3,-5.7,14.4,13.4
-6.1,-5.6,15.8,14.540999999999986
-7.0,-6.0,15.3,14.3
-1.1,-0.3,17.892799999999987,16.740999999999985
-2.0,-0.7,17.496399999999994,16.5
-2.5964,-1.4409999999999996,17.1,16.2
-6.1964,-4.7,23.3,21.3
-8.9,-6.7,21.7,20.140999999999988
-6.4928,-3.4409999999999994,23.6,21.7
-1.6,-0.5409999999999997,19.396399999999993,18.0
-1.5,-0.6,18.2,17.2
-2.0964,-1.0,19.4,17.9
-4.096399999999999,-2.8,21.2,19.8
-4.096399999999999,-2.7,22.5,20.240999999999985
-3.7,-2.4,21.196399999999993,19.240999999999985
0.8,1.4,17.5,16.5
0.10360000000000014,0.7,17.9,16.9
0.5036000000000002,1.6,20.296399999999995,18.2
-0.5,0.5,19.0,17.7
-0.6,0.3,21.696399999999993,19.440999999999985
-0.1,0.8,17.196399999999993,16.4
1.8,2.6,18.0,16.7
1.0,1.8,17.096399999999996,16.4
1.7036,2.4,16.8,15.9
0.5,1.2590000000000003,19.3,17.7
-0.9,0.1,19.896399999999993,18.4
-0.9,0.2,19.6,18.3
-1.3927999999999996,0.4,20.0,18.3
-1.0,0.25900000000000034,20.0,18.7
-1.5,0.0,20.496399999999994,19.0
-1.1964,-0.4,21.2,19.8
-3.2,-1.8,20.2,18.940999999999985
-2.0,-0.7409999999999997,21.0,19.0
0.5036000000000002,1.4,17.0,15.9
-2.6964,-1.6,20.7,19.1
-2.5964,-1.1,19.5,18.6
-2.9964,-1.9,20.1,18.7
-2.3,-1.7,20.3,19.3
-1.9,-1.0,22.796399999999995,21.0
-3.5,-2.3,23.196399999999993,21.6
-2.0,-1.0,21.0,20.0
-3.0,-2.0,22.0,20.0
-3.0964,-1.9,22.0,20.7
-3.0,-1.9,21.5,19.7
-2.5964,-1.3,21.6,20.0
-3.2,-1.6,21.6,20.1
0.5,1.3,21.5,20.2
-5.0,-3.0,23.0,22.0
-5.0,-3.0,23.0,21.0
-3.9964,-2.7,22.0,20.0
-5.9,-4.1,24.1,22.4
-4.3964,-2.9,21.6,20.240999999999985
-4.5,-3.3,23.4,21.740999999999985
-3.7,-3.2,18.596399999999996,17.0
-3.7,-3.0,17.3,15.6
-3.7,-2.9,19.1,17.640999999999988
-1.5,-0.5,20.596399999999996,19.1
-1.5,-0.7,22.0,20.6
-1.6,-0.9,21.9,20.0
-3.0,-1.8,22.2,20.7
-3.0,-2.0409999999999995,20.2,18.6
-3.2,-2.0,20.596399999999996,19.2
-3.0,-1.7,22.596399999999996,20.6
-2.9,-1.4,21.4,20.040999999999986
-3.5,-2.0,21.2,20.0
-2.1964,-1.3,22.09279999999999,20.540999999999986
-3.0,-2.0,21.0,20.0
-3.9639999999999986,-2.2049999999999983,21.0,20.0
-3.4964,-2.0,22.0,20.5
-4.1,-3.1,20.8,19.2
-5.9928,-4.0,23.571199999999955,20.6
-5.596399999999999,-3.9,22.196399999999993,19.740999999999985
-3.0,-2.0,21.496399999999994,20.0
-2.2,-1.1,21.6,20.140999999999988
-4.6,-2.9,22.996399999999994,20.9
-3.1,-2.3,21.0,19.640999999999988
-3.1964,-2.0,21.896399999999993,20.0
-4.6,-2.7409999999999997,22.0,21.0
-2.1964,-0.14099999999999968,19.196399999999993,18.2
0.7,1.7,19.696399999999993,18.5
0.7,1.8,19.3,18.4
1.0,1.7,19.196399999999993,18.2
3.7,4.2,17.0,16.6
3.2036000000000002,3.7,17.0,16.7
-1.4,-0.4,21.096399999999996,18.7
-0.2,0.4,19.4,18.1
-0.6,0.2,21.796399999999995,19.3
-3.9964,-2.8,23.1,21.2
-3.7,-2.5409999999999995,23.1,21.4
-2.7963999999999998,-1.9,22.5,20.5
-0.4,0.1,21.796399999999995,20.1
-1.3,-0.4,21.7,20.1
-1.3,-0.4,21.796399999999995,20.1
-3.5,-2.7,23.3,22.0
-2.7,-1.8409999999999997,23.9,21.2
-3.3,-2.0,21.3,20.240999999999985
-4.4,-3.5,21.3,19.4
-3.9,-2.9,21.5,19.7
-4.6928,-3.5409999999999995,21.196399999999993,19.5
-5.6,-4.3,19.9,18.8
-5.2,-3.9,22.096399999999996,20.3
-4.8964,-3.5,21.5,19.5
-4.6964,-2.9,22.4,20.540999999999986
-2.6,-1.5,21.596399999999996,19.840999999999987
-4.5,-2.7819999999999996,21.2,19.2
-7.2,-6.0,17.8,16.4
-4.6964,-3.9409999999999994,17.6,15.840999999999987
-5.8964,-4.9,15.6,14.5
-5.7,-4.0,21.6,20.2
-4.3928,-2.7,21.7,20.2
-6.9963999999999995,-4.741,19.9,18.9
-3.3,-2.4,21.296399999999995,19.9
-4.4963999999999995,-2.6409999999999996,20.9,19.540999999999986
-2.9,-2.0409999999999995,21.3,20.0
-0.49639999999999984,0.2,20.5,19.440999999999985
-1.2964,-0.5,20.6,19.440999999999985
-2.0964,-0.5,19.996399999999994,18.8
-3.0,-2.322999999999999,23.0,22.0
-3.0,-2.0,22.0,21.0
-4.0,-2.8409999999999993,23.0,21.0
-2.2,-1.1,21.0,20.0
-2.7963999999999998,-1.3,24.6,22.740999999999985
-4.796399999999999,-3.2409999999999997,23.5,21.8
-4.4,-2.4409999999999994,23.996399999999994,22.7
-2.3964,-1.4,23.8,22.540999999999986
-3.1,-2.2,23.5,22.0
-2.7,-1.7,23.3,21.940999999999985
-1.4964,-0.7,21.0,19.9
-3.9,-2.6,23.8,22.4
-5.5,-4.4,24.596399999999996,22.340999999999987
-5.0,-3.9,23.796399999999995,22.2
-3.9,-2.8,23.9,22.7
-3.0,-2.2,24.3,22.840999999999987
-4.1,-2.8,25.0,23.5
-1.5,-0.8,22.2,20.7
-1.4,-0.7,22.296399999999995,20.4
-1.1964,-0.3,22.596399999999996,21.0
-4.3964,-2.9,22.096399999999996,20.3
-2.0,-1.3,21.896399999999993,20.0
-3.5,-2.2,21.1,20.1
-1.0,0.2,21.896399999999993,20.4
-0.7,0.2,21.2,20.4
-0.4,0.25900000000000034,21.896399999999993,20.6
-2.0,-0.5,19.8,18.9
-1.9,-1.0409999999999997,22.1,19.8
-1.9,-0.7,21.1,19.7
-0.4,0.7,22.296399999999995,20.1
-1.4,-0.2,21.392799999999987,19.0
1.0,2.0,22.3,21.0
-3.6,-2.6,23.4,21.640999999999988
-4.4963999999999995,-3.3,22.096399999999996,20.940999999999985
-3.2,-1.3409999999999997,20.896399999999993,19.2
-1.4,-0.28199999999999936,22.1,20.6
-1.2,0.0,22.6,21.2
-1.4964,-0.7,21.3,20.2
-1.2,0.1,23.396399999999993,21.1
-1.8,-1.0,24.3,22.6
-2.0,-1.1,22.7,20.840999999999987
-1.7,-0.9,24.0,21.7
-1.4964,-0.6,22.496399999999994,21.0
-2.6,-1.0,21.5,19.5
-3.4964,-1.9,24.496399999999994,22.7
-3.9,-2.1409999999999996,23.1,22.2
-2.5,-1.2,24.4,23.1
-0.6,0.0,21.796399999999995,20.3
-1.0,0.0,23.0,22.0
-2.0,0.0,22.963999999999942,21.0
-3.0,0.0,24.0,22.822999999999954
-3.0964,-1.7,21.7,20.1
-2.2,-1.2,22.4,20.940999999999985
-3.3,-2.3,23.0,21.3
-4.0,-2.0,24.0,23.0
-2.0,-1.0,24.796399999999995,22.740999999999985
-3.0,-1.9409999999999996,23.0,22.0
-4.3,-3.2,21.5,20.4
-2.2,-1.0409999999999997,22.0,20.6
-2.8964,-1.7,22.3,20.2
-3.7,-2.7,22.896399999999993,20.6
-2.4,-1.4,23.7,21.8
-3.7,-2.7,22.49279999999999,20.840999999999987
-2.5,-1.5,23.0,21.0
-3.0,-2.0,24.0,22.0
-3.3964,-2.4,22.0,21.0
-3.0,-2.0,24.0,22.0
-0.2,0.7,21.0,20.0
0.2,1.1590000000000003,21.0,20.0
-2.0,0.0,21.3,20.0
-0.7,-0.1,25.8,23.540999999999986
-3.1,-1.4,22.996399999999994,21.7
-2.8,-1.7,24.5,22.8
-2.3,-1.2,25.5,24.0
-2.8,-1.7,25.4,23.6
-3.6,-2.3409999999999993,24.196399999999993,22.6
-6.4963999999999995,-4.3,24.2,22.540999999999986
-3.0,-2.2,24.596399999999996,22.6
-3.4,-2.4,24.596399999999996,23.0
-3.1,-2.1,24.5,22.7
-2.1964,-1.0,24.0,23.0
-3.0,-1.0,25.0,23.0
-4.0,-1.0,25.0,23.0
-1.5,-1.0,24.7,23.2
-2.9,-2.0,25.0,23.1
-1.6,-0.6,23.796399999999995,22.340999999999987
-4.9,-2.9,25.1,23.7
-2.5,-1.0,26.6,23.9
-3.1964,-2.1,25.2,23.2
-1.6,-0.7,23.3,22.0
-3.6,-2.3,23.5,22.0
-2.4,-1.5,23.896399999999993,22.6
-0.9927999999999997,0.1,23.1,21.440999999999985
-1.5,-0.6,22.896399999999993,21.040999999999986
-1.0,-0.4,22.2,21.1
-2.5,-1.4,25.6,24.1
-2.8,-1.6,25.396399999999993,23.7
-2.8,-1.9,25.896399999999993,23.5
-4.9963999999999995,-1.6409999999999998,24.1,22.6
-1.5,-0.7,24.2,22.6
-0.9,-0.2,23.3,22.1
2.0,2.7,20.692799999999988,18.740999999999985
0.10360000000000014,1.1,20.1,18.6
-0.09639999999999987,0.8,20.996399999999994,19.140999999999988
-2.0,-1.0,26.0,24.0
-3.3,-2.0,25.0,23.409999999999854
-3.0,-1.5279999999999974,25.49279999999999,24.0
-2.6,-1.8,21.696399999999993,19.881999999999973
-3.5,-2.5,22.1,20.7
-3.9964,-3.0,21.796399999999995,19.7
-5.0,-2.0,25.3,23.4
-2.8964,-1.9,23.996399999999994,22.7
-4.796399999999999,-2.9,24.2,22.6
-2.4928,-1.0,24.0,23.0
-2.2963999999999998,-1.3409999999999997,25.0,24.0
-4.0,-2.0,25.0,23.0
-4.0,-3.0,25.1,23.740999999999985
-3.8928,-2.2,24.696399999999993,22.0
-3.3964,-2.2,25.496399999999994,23.740999999999985
-2.2,-1.2,26.3,24.3
-2.9964,-2.0,25.7,23.7
-2.0,-1.2,25.6,24.0
-2.2,-1.4,26.5,24.0
-1.5,-0.8409999999999997,24.8,23.3
-2.0,-1.3,25.496399999999994,23.340999999999987
-3.2963999999999998,-1.8,26.296399999999995,24.9
-3.2963999999999998,-2.4,27.2,24.78199999999997
-3.0,-2.0,25.9,24.240999999999985
-0.9,0.1,24.2,22.4
-0.5963999999999998,0.3,24.59279999999999,22.640999999999988
-1.2964,-0.6,22.996399999999994,22.0
-2.0,-1.0,25.0,24.0
-1.0,0.0,25.963999999999942,24.0
-1.4927999999999997,-1.0,25.0,24.0
-3.0,-1.9,25.2,22.881999999999973
-0.8963999999999999,0.0,23.0,21.240999999999985
0.0,1.0,20.2,18.940999999999985
-0.9,0.2,22.0,20.0
-1.0,0.0,20.896399999999993,19.440999999999985
-4.9963999999999995,-3.3,23.8,22.040999999999986
-3.3,-1.7,21.896399999999993,21.0
-3.3,-2.0,23.9,21.6
-5.6,-4.3,23.2,21.640999999999988
-4.7,-3.6,22.696399999999993,21.540999999999986
-5.8,-4.140999999999999,22.9,21.2
-3.2,-2.3409999999999993,24.8,23.440999999999985
-3.7963999999999998,-2.7,24.3,22.9
-3.9,-2.7,23.192799999999988,21.940999999999985
-2.6,-1.7,25.0,23.6
-4.1,-2.3,26.0,24.2
-3.1,-2.2,24.6,23.3
-2.8,-2.0,24.9,24.0
-4.5,-3.1,25.196399999999993,23.7
