,Location Name,Coordinates,URL for files
1783,Odesskoye OMS RUS,"['72.96670', '54.20000', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Odesskoye.287970_TMYx.zip
1784,Pavlogradka OMS RUS,"['73.55000', '54.20000', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Pavlogradka.287980_TMYx.zip
1785,Cherlak OMS RUS,"['74.80000', '54.16700', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Cherlak.287990_TMYx.2004-2018.zip
1786,Cherlak OMS RUS,"['74.80000', '54.16700', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Cherlak.287990_TMYx.2007-2021.zip
1787,Cherlak OMS RUS,"['74.80000', '54.16700', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Cherlak.287990_TMYx.zip
1788,Buguruslan ORE RUS,"['52.45000', '53.61700', '92.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/ORE_Orenburg/RUS_ORE_Buguruslan.288060_TMYx.2004-2018.zip
1789,Buguruslan ORE RUS,"['52.45000', '53.61700', '92.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/ORE_Orenburg/RUS_ORE_Buguruslan.288060_TMYx.2007-2021.zip
1790,Buguruslan ORE RUS,"['52.45000', '53.61700', '92.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/ORE_Orenburg/RUS_ORE_Buguruslan.288060_TMYx.zip
1791,Samara.Smyshlyaevka SAM RUS,"['50.45000', '53.25000', '40.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/SAM_Samara/RUS_SAM_Samara.Smyshlyaevka.288070_TMYx.2004-2018.zip
1792,Samara.Smyshlyaevka SAM RUS,"['50.45000', '53.25000', '40.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/SAM_Samara/RUS_SAM_Samara.Smyshlyaevka.288070_TMYx.2007-2021.zip
1793,Samara.Smyshlyaevka SAM RUS,"['50.45000', '53.25000', '40.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/SAM_Samara/RUS_SAM_Samara.Smyshlyaevka.288070_TMYx.zip
1794,Sterlitamak BA RUS,"['55.93360', '53.60330', '137.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Sterlitamak.288250_TMYx.2004-2018.zip
1795,Sterlitamak BA RUS,"['55.93360', '53.60330', '137.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Sterlitamak.288250_TMYx.2007-2021.zip
1796,Sterlitamak BA RUS,"['55.93360', '53.60330', '137.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Sterlitamak.288250_TMYx.zip
